,day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
262,-1,13100,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
263,-1,13100,KELP,2023,33,,,,,2026,26,,,,,2024.5,37.6875
264,-1,13200,RAINFOREST_RESIN,9998,2,9995.0,22.0,,,10005,22,,,,,10001.5,-180.0
265,-1,13200,KELP,2022,22,,,,,2025,5,2026.0,22.0,,,2023.5,41.3359375
266,-1,13300,KELP,2023,6,2022.0,24.0,,,2026,24,,,,,2024.5,42.8828125
267,-1,13300,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000.0,-180.0
268,-1,13400,KELP,2023,32,,,,,2026,32,,,,,2024.5,40.9921875
269,-1,13400,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-180.0
270,-1,13500,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,-180.0
271,-1,13500,KELP,2022,30,,,,,2025,8,2026.0,30.0,,,2023.5,41.6015625
272,-1,13600,RAINFOREST_RESIN,9995,25,,,,,10002,10,10005.0,25.0,,,9998.5,-180.0
273,-1,13600,KELP,2023,24,,,,,2025,3,2026.0,25.0,,,2024.0,33.9296875
274,-1,13700,KELP,2023,25,,,,,2026,21,,,,,2024.5,33.765625
275,-1,13700,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,9998,4,10004.0,1.0,10005.0,20.0,9997.0,-180.0
276,-1,13800,KELP,2023,23,,,,,2026,22,,,,,2024.5,30.71875
277,-1,13800,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,-180.0
278,-1,13900,RAINFOREST_RESIN,9996,2,9995.0,20.0,,,10000,6,10004.0,2.0,10005.0,20.0,9998.0,-180.0
279,-1,13900,KELP,2023,22,,,,,2024,6,2025.0,4.0,2026.0,22.0,2023.5,37.390625
280,-1,14000,RAINFOREST_RESIN,9998,5,9996.0,2.0,9995.0,27.0,10004,2,10005.0,27.0,,,10001.0,-180.0
281,-1,14000,KELP,2023,3,2022.0,29.0,,,2026,29,,,,,2024.5,46.609375
282,-1,14100,KELP,2023,25,,,,,2025,1,2026.0,25.0,,,2024.0,30.140625
283,-1,14100,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-180.0
284,-1,14200,KELP,2023,20,,,,,2026,21,,,,,2024.5,29.1796875
285,-1,14200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,-180.0
286,-1,14300,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-180.0
287,-1,14300,KELP,2022,29,,,,,2026,29,,,,,2024.0,51.875
288,-1,14400,RAINFOREST_RESIN,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-180.0
289,-1,14400,KELP,2023,30,,,,,2026,30,,,,,2024.5,40.4921875
290,-1,14500,KELP,2023,24,,,,,2026,24,,,,,2024.5,38.4609375
291,-1,14500,RAINFOREST_RESIN,9995,24,,,,,10002,1,10005.0,24.0,,,9998.5,-180.0
292,-1,14600,KELP,2022,28,,,,,2024,2,2026.0,28.0,,,2023.0,48.25
293,-1,14600,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10000,2,10004.0,2.0,10005.0,26.0,9998.0,-180.0
294,-1,14700,RAINFOREST_RESIN,9995,30,,,,,10002,7,10005.0,30.0,,,9998.5,-180.0
295,-1,14700,KELP,2022,30,,,,,2025,30,,,,,2023.5,67.4609375
296,-1,14800,RAINFOREST_RESIN,9995,28,,,,,10002,6,10005.0,28.0,,,9998.5,-180.0
297,-1,14800,KELP,2022,28,,,,,2025,28,,,,,2023.5,68.0234375
298,-1,14900,KELP,2023,4,2022.0,26.0,,,2025,26,,,,,2024.0,69.4609375
299,-1,14900,RAINFOREST_RESIN,10000,4,9995.0,26.0,,,10005,26,,,,,10002.5,-180.0
300,-1,15000,KELP,2024,8,2022.0,25.0,,,2025,25,,,,,2024.5,73.546875
301,-1,15000,RAINFOREST_RESIN,9998,1,9995.0,25.0,,,10005,25,,,,,10001.5,-180.0
302,-1,15100,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,-180.0
303,-1,15100,KELP,2022,27,,,,,2025,22,,,,,2023.5,82.765625
304,-1,15200,RAINFOREST_RESIN,9998,6,9995.0,27.0,,,10005,27,,,,,10001.5,-180.0
305,-1,15200,KELP,2022,26,,,,,2025,27,,,,,2023.5,83.2890625
306,-1,15300,KELP,2022,26,,,,,2024,4,2025.0,26.0,,,2023.0,85.046875
307,-1,15300,RAINFOREST_RESIN,9995,26,,,,,10002,1,10005.0,26.0,,,9998.5,-180.0
308,-1,15400,KELP,2022,35,,,,,2025,30,,,,,2023.5,88.0390625
309,-1,15400,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,9998,1,10004.0,2.0,10005.0,28.0,9997.0,-180.0
310,-1,15500,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10003.0,-180.0
311,-1,15500,KELP,2022,31,,,,,2024,8,2025.0,31.0,,,2023.0,81.9140625
312,-1,15600,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-180.0
313,-1,15600,KELP,2022,31,,,,,2025,26,,,,,2023.5,76.8359375
314,-1,15700,KELP,2022,25,,,,,2025,25,,,,,2023.5,68.8828125
315,-1,15700,RAINFOREST_RESIN,10002,5,9996.0,1.0,9995.0,24.0,10004,1,10005.0,24.0,,,10003.0,-180.0
316,-1,15800,KELP,2025,1,2022.0,22.0,,,2026,22,,,,,2025.5,51.5390625
317,-1,15800,RAINFOREST_RESIN,9998,10,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10001.0,-180.0
318,-1,15900,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10000,6,10004.0,2.0,10005.0,29.0,9998.0,-180.0
319,-1,15900,KELP,2023,31,,,,,2024,6,2025.0,2.0,2026.0,31.0,2023.5,36.109375
320,-1,16000,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10002,6,10004.0,2.0,10005.0,27.0,9999.0,-180.0
321,-1,16000,KELP,2023,29,,,,,2025,2,2026.0,29.0,,,2024.0,38.5859375
322,-1,16100,KELP,2022,21,,,,,2023,2,2026.0,21.0,,,2022.5,60.59375
323,-1,16100,RAINFOREST_RESIN,9995,21,,,,,10000,2,10002.0,10.0,10005.0,21.0,9997.5,-180.0
324,-1,16200,KELP,2022,24,,,,,2023,1,2026.0,24.0,,,2022.5,54.8046875
325,-1,16200,RAINFOREST_RESIN,9995,24,,,,,9998,1,10005.0,24.0,,,9996.5,-180.0
326,-1,16300,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,-180.0
327,-1,16300,KELP,2023,2,2022.0,23.0,,,2026,23,,,,,2024.5,56.3828125
328,-1,16400,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10002,3,10004.0,2.0,10005.0,30.0,9999.0,-180.0
329,-1,16400,KELP,2023,2,2022.0,30.0,,,2026,32,,,,,2024.5,46.234375
330,-1,16500,KELP,2023,2,2022.0,21.0,,,2026,23,,,,,2024.5,45.09375
331,-1,16500,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10002,7,10004.0,2.0,10005.0,21.0,9999.0,-180.0
332,-1,16600,KELP,2022,30,,,,,2023,1,2026.0,30.0,,,2022.5,50.1640625
333,-1,16600,RAINFOREST_RESIN,9998,4,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,-180.0
334,-1,16700,RAINFOREST_RESIN,10002,1,9995.0,26.0,,,10005,26,,,,,10003.5,-180.0
335,-1,16700,KELP,2025,1,2022.0,26.0,,,2026,26,,,,,2025.5,45.9765625
336,-1,16800,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,-180.0
337,-1,16800,KELP,2022,26,,,,,2026,26,,,,,2024.0,51.4921875
338,-1,16900,KELP,2023,1,2022.0,25.0,,,2026,26,,,,,2024.5,45.515625
339,-1,16900,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
340,-1,17000,KELP,2023,29,,,,,2026,29,,,,,2024.5,39.4296875
341,-1,17000,RAINFOREST_RESIN,9998,9,9995.0,29.0,,,10005,29,,,,,10001.5,-180.0
342,-1,17100,KELP,2023,23,,,,,2026,23,,,,,2024.5,34.0703125
343,-1,17100,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-180.0
344,-1,17200,RAINFOREST_RESIN,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,-180.0
345,-1,17200,KELP,2023,24,,,,,2026,24,,,,,2024.5,27.609375
346,-1,17300,KELP,2023,25,,,,,2025,6,2026.0,25.0,,,2024.0,23.46875
347,-1,17300,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10002,9,10004.0,2.0,10005.0,23.0,9999.0,-180.0
348,-1,17400,RAINFOREST_RESIN,10000,6,9998.0,7.0,9995.0,28.0,10005,28,,,,,10002.5,-180.0
349,-1,17400,KELP,2024,6,2023.0,28.0,,,2026,28,,,,,2025.0,12.828125
350,-1,17500,KELP,2023,26,,,,,2027,26,,,,,2025.0,11.0546875
351,-1,17500,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,-180.0
352,-1,17600,RAINFOREST_RESIN,9998,6,9995.0,30.0,,,10005,30,,,,,10001.5,-180.0
353,-1,17600,KELP,2023,30,,,,,2026,30,,,,,2024.5,16.2421875
354,-1,17700,KELP,2025,1,2023.0,29.0,,,2026,29,,,,,2025.5,19.90625
355,-1,17700,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-180.0
356,-1,17800,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10002,5,10004.0,2.0,10005.0,24.0,9999.0,-180.0
357,-1,17800,KELP,2023,26,,,,,2026,2,2027.0,24.0,,,2024.5,12.6328125
358,-1,17900,KELP,2023,23,,,,,2027,23,,,,,2025.0,10.578125
359,-1,17900,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,-180.0
360,-1,18000,RAINFOREST_RESIN,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,-180.0
361,-1,18000,KELP,2023,27,,,,,2026,27,,,,,2024.5,14.65625
362,-1,18100,KELP,2023,20,,,,,2027,20,,,,,2025.0,0.734375
363,-1,18100,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000.0,-180.0
364,-1,18200,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
365,-1,18200,KELP,2024,21,,,,,2027,26,,,,,2025.5,-14.2734375
366,-1,18300,KELP,2023,25,,,,,2027,25,,,,,2025.0,-3.5546875
367,-1,18300,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-180.0
368,-1,18400,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-180.0
369,-1,18400,KELP,2024,25,,,,,2026,5,2027.0,25.0,,,2025.0,-23.1640625
370,-1,18500,KELP,2024,29,,,,,2025,1,2027.0,29.0,,,2024.5,-26.3046875
371,-1,18500,RAINFOREST_RESIN,9995,29,,,,,10000,2,10005.0,29.0,,,9997.5,-180.0
372,-1,18600,RAINFOREST_RESIN,10002,1,9995.0,20.0,,,10005,20,,,,,10003.5,-180.0
373,-1,18600,KELP,2024,20,,,,,2026,5,2027.0,20.0,,,2025.0,-31.640625
374,-1,18700,KELP,2024,22,,,,,2027,22,,,,,2025.5,-33.1171875
375,-1,18700,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000.0,-180.0
376,-1,18800,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-180.0
377,-1,18800,KELP,2024,28,,,,,2027,28,,,,,2025.5,-21.5234375
378,-1,18900,KELP,2024,22,,,,,2027,22,,,,,2025.5,-26.6328125
379,-1,18900,RAINFOREST_RESIN,9998,2,9995.0,22.0,,,10005,22,,,,,10001.5,-180.0
380,-1,19000,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-180.0
381,-1,19000,KELP,2024,18,,,,,2027,28,,,,,2025.5,-27.65625
382,-1,19100,KELP,2024,28,,,,,2027,28,,,,,2025.5,-29.015625
383,-1,19100,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-180.0
384,-1,19200,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,9998,1,10004.0,1.0,10005.0,20.0,9997.0,-180.0
385,-1,19200,KELP,2024,21,,,,,2027,21,,,,,2025.5,-32.1875
386,-1,19300,KELP,2024,23,,,,,2027,23,,,,,2025.5,-32.921875
387,-1,19300,RAINFOREST_RESIN,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,-180.0
388,-1,19400,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000.0,-180.0
389,-1,19400,KELP,2023,26,,,,,2027,26,,,,,2025.0,-6.75
390,-1,19500,KELP,2024,23,,,,,2027,23,,,,,2025.5,-21.5234375
391,-1,19500,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,-180.0
392,-1,19600,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-180.0
393,-1,19600,KELP,2024,2,2023.0,27.0,,,2027,29,,,,,2025.5,-7.0234375
394,-1,19700,KELP,2024,31,,,,,2026,7,2027.0,32.0,,,2025.0,-11.65625
395,-1,19700,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10003.0,-180.0
396,-1,19800,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-180.0
397,-1,19800,KELP,2024,31,,,,,2027,31,,,,,2025.5,-17.7265625
398,-1,19900,KELP,2024,32,,,,,2027,32,,,,,2025.5,-24.234375
399,-1,19900,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-180.0
400,-1,20000,KELP,2024,2,2023.0,27.0,,,2027,27,,,,,2025.5,3.75
401,-1,20000,RAINFOREST_RESIN,9995,27,,,,,10002,4,10005.0,27.0,,,9998.5,-180.0
402,-1,20100,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,30.0,10004,1,10005.0,30.0,,,10003.0,-180.0
403,-1,20100,KELP,2023,31,,,,,2025,4,2027.0,31.0,,,2024.0,1.046875
404,-1,20200,RAINFOREST_RESIN,9995,29,,,,,9998,1,10005.0,29.0,,,9996.5,-180.0
405,-1,20200,KELP,2023,29,,,,,2027,29,,,,,2025.0,7.484375
406,-1,20300,KELP,2024,26,,,,,2027,27,,,,,2025.5,-28.0390625
407,-1,20300,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,-180.0
408,-1,20400,KELP,2024,30,,,,,2025,4,2027.0,29.0,,,2024.5,-13.953125
409,-1,20400,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10000,4,10004.0,1.0,10005.0,28.0,9998.0,-180.0
410,-1,20500,RAINFOREST_RESIN,10000,3,9996.0,2.0,9995.0,30.0,10004,2,10005.0,30.0,,,10002.0,-180.0
411,-1,20500,KELP,2025,4,2024.0,7.0,2023.0,30.0,2027,32,,,,,2026.0,-5.09375
412,-1,20600,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-180.0
413,-1,20600,KELP,2023,28,,,,,2027,28,,,,,2025.0,-3.65625
414,-1,20700,KELP,2025,6,2023.0,22.0,,,2027,22,,,,,2026.0,-5.5
415,-1,20700,RAINFOREST_RESIN,10002,1,10000.0,6.0,9998.0,4.0,10005,22,,,,,10003.5,-180.0
416,-1,20800,KELP,2024,2,2023.0,22.0,,,2027,24,,,,,2025.5,-6.109375
417,-1,20800,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-180.0
418,-1,20900,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,-180.0
419,-1,20900,KELP,2026,1,2023.0,23.0,,,2027,23,,,,,2026.5,-8.3515625
420,-1,21000,RAINFOREST_RESIN,9996,2,9995.0,26.0,,,10004,2,10005.0,26.0,,,10000.0,-180.0
421,-1,21000,KELP,2024,28,,,,,2027,28,,,,,2025.5,-10.75
422,-1,21100,KELP,2024,2,2023.0,22.0,,,2027,24,,,,,2025.5,-6.28125
423,-1,21100,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-180.0
424,-1,21200,KELP,2024,22,,,,,2027,22,,,,,2025.5,-13.453125
425,-1,21200,RAINFOREST_RESIN,9995,22,,,,,9998,1,10005.0,22.0,,,9996.5,-180.0
426,-1,21300,RAINFOREST_RESIN,9996,1,9995.0,29.0,,,10002,7,10004.0,1.0,10005.0,29.0,9999.0,-180.0
427,-1,21300,KELP,2024,1,2023.0,29.0,,,2027,30,,,,,2025.5,-7.65625
428,-1,21400,RAINFOREST_RESIN,9995,28,,,,,10005,28,,,,,10000.0,-180.0
429,-1,21400,KELP,2024,28,,,,,2027,28,,,,,2025.5,-12.8515625
430,-1,21500,KELP,2026,4,2024.0,21.0,,,2027,21,,,,,2026.5,-32.8046875
431,-1,21500,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,-180.0
432,-1,21600,KELP,2024,27,,,,,2027,2,2028.0,25.0,,,2025.5,-39.0390625
433,-1,21600,RAINFOREST_RESIN,10002,12,9996.0,2.0,9995.0,25.0,10004,2,10005.0,25.0,,,10003.0,-180.0
434,-1,21700,RAINFOREST_RESIN,9998,8,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,-180.0
435,-1,21700,KELP,2024,31,,,,,2027,31,,,,,2025.5,-34.5625
436,-1,21800,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-180.0
437,-1,21800,KELP,2024,24,,,,,2028,24,,,,,2026.0,-43.3203125
438,-1,21900,KELP,2024,22,,,,,2028,22,,,,,2026.0,-45.4140625
439,-1,21900,RAINFOREST_RESIN,10002,3,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10003.0,-180.0
440,-1,22000,KELP,2024,21,,,,,2028,21,,,,,2026.0,-38.8046875
441,-1,22000,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000.0,-180.0
442,-1,22100,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10002,7,10004.0,2.0,10005.0,22.0,9999.0,-180.0
443,-1,22100,KELP,2024,23,,,,,2027,24,,,,,2025.5,-22.875
444,-1,22200,RAINFOREST_RESIN,9998,6,9996.0,1.0,9995.0,20.0,10004,1,10005.0,20.0,,,10001.0,-180.0
445,-1,22200,KELP,2024,21,,,,,2027,21,,,,,2025.5,-13.0546875
446,-1,22300,KELP,2023,29,,,,,2026,1,2027.0,28.0,,,2024.5,12.234375
447,-1,22300,RAINFOREST_RESIN,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,-180.0
448,-1,22400,KELP,2023,29,,,,,2026,29,,,,,2024.5,14.40625
449,-1,22400,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,9998,1,10004.0,2.0,10005.0,27.0,9997.0,-180.0
450,-1,22500,RAINFOREST_RESIN,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,-180.0
451,-1,22500,KELP,2023,31,,,,,2026,31,,,,,2024.5,25.65625
452,-1,22600,RAINFOREST_RESIN,10000,6,9998.0,6.0,9996.0,2.0,10004,2,10005.0,20.0,,,10002.0,-180.0
453,-1,22600,KELP,2024,6,2023.0,26.0,,,2026,22,,,,,2025.0,29.296875
454,-1,22700,KELP,2023,25,,,,,2026,26,,,,,2024.5,31.046875
455,-1,22700,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,-180.0
456,-1,22800,KELP,2023,27,,,,,2026,28,,,,,2024.5,40.8125
457,-1,22800,RAINFOREST_RESIN,9996,1,9995.0,27.0,,,9998,2,10004.0,1.0,10005.0,27.0,9997.0,-180.0
458,-1,22900,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10002,8,10004.0,2.0,10005.0,30.0,9999.0,-180.0
459,-1,22900,KELP,2023,2,2022.0,30.0,,,2026,32,,,,,2024.5,43.3828125
460,-1,23000,RAINFOREST_RESIN,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,-180.0
461,-1,23000,KELP,2022,22,,,,,2026,22,,,,,2024.0,50.1640625
462,-1,23100,KELP,2023,23,,,,,2026,23,,,,,2024.5,36.859375
463,-1,23100,RAINFOREST_RESIN,9998,8,9995.0,23.0,,,10005,23,,,,,10001.5,-180.0
464,-1,23200,KELP,2023,2,2022.0,29.0,,,2024,3,2026.0,31.0,,,2023.5,42.5859375
465,-1,23200,RAINFOREST_RESIN,9998,5,9996.0,2.0,9995.0,29.0,10004,2,10005.0,29.0,,,10001.0,-180.0
466,-1,23300,RAINFOREST_RESIN,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-180.0
467,-1,23300,KELP,2023,30,,,,,2026,30,,,,,2024.5,33.9765625
468,-1,23400,RAINFOREST_RESIN,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-180.0
469,-1,23400,KELP,2023,30,,,,,2026,30,,,,,2024.5,33.4296875
470,-1,23500,KELP,2023,29,,,,,2025,4,2026.0,30.0,,,2024.0,33.875
471,-1,23500,RAINFOREST_RESIN,9998,8,9996.0,2.0,9995.0,28.0,10004,2,10005.0,28.0,,,10001.0,-180.0
472,-1,23600,KELP,2022,27,,,,,2026,27,,,,,2024.0,42.4765625
473,-1,23600,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000.0,-180.0
474,-1,23700,RAINFOREST_RESIN,10002,1,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10003.0,-180.0
475,-1,23700,KELP,2023,2,2022.0,21.0,,,2025,7,2026.0,23.0,,,2024.0,41.8828125
476,-1,23800,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,-180.0
477,-1,23800,KELP,2024,1,2022.0,30.0,,,2026,30,,,,,2025.0,58.09375
478,-1,23900,KELP,2025,1,2023.0,1.0,2022.0,30.0,2026,30,,,,,2025.5,46.703125
479,-1,23900,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000.0,-180.0
480,-1,24000,KELP,2022,29,,,,,2026,29,,,,,2024.0,46.9921875
481,-1,24000,RAINFOREST_RESIN,9998,9,9995.0,29.0,,,10005,29,,,,,10001.5,-180.0
482,-1,24100,RAINFOREST_RESIN,9996,1,9995.0,25.0,,,10004,1,10005.0,25.0,,,10000.0,-180.0
483,-1,24100,KELP,2023,1,2022.0,25.0,,,2025,3,2026.0,26.0,,,2024.0,41.53125
484,-1,24200,RAINFOREST_RESIN,9996,2,9995.0,28.0,,,10002,6,10004.0,2.0,10005.0,28.0,9999.0,-180.0
485,-1,24200,KELP,2023,30,,,,,2026,30,,,,,2024.5,34.0390625
486,-1,24300,KELP,2023,26,,,,,2026,26,,,,,2024.5,32.859375
487,-1,24300,RAINFOREST_RESIN,9996,2,9995.0,24.0,,,10002,1,10004.0,2.0,10005.0,24.0,9999.0,-180.0
488,-1,24400,KELP,2025,1,2023.0,22.0,,,2026,22,,,,,2025.5,39.09375
489,-1,24400,RAINFOREST_RESIN,10002,1,9998.0,4.0,9996.0,1.0,10004,1,10005.0,21.0,,,10003.0,-180.0
490,-1,24500,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0,-180.0
491,-1,24500,KELP,2022,26,,,,,2026,26,,,,,2024.0,50.953125
492,-1,24600,RAINFOREST_RESIN,9995,24,,,,,9998,2,10005.0,24.0,,,9996.5,-180.0
493,-1,24600,KELP,2022,24,,,,,2024,2,2026.0,24.0,,,2023.0,42.8984375
494,-1,24700,KELP,2023,25,,,,,2026,25,,,,,2024.5,36.1640625
495,-1,24700,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000.0,-180.0
496,-1,24800,KELP,2022,23,,,,,2026,23,,,,,2024.0,49.4375
497,-1,24800,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,-180.0
498,-1,24900,RAINFOREST_RESIN,10002,1,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10003.0,-180.0
499,-1,24900,KELP,2024,4,2022.0,23.0,,,2026,23,,,,,2025.0,46.484375
500,-1,25000,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000.0,-180.0
501,-1,25000,KELP,2023,23,,,,,2026,23,,,,,2024.5,37.3671875
502,-1,25100,KELP,2022,25,,,,,2024,4,2026.0,25.0,,,2023.0,44.5078125
503,-1,25100,RAINFOREST_RESIN,10002,1,9995.0,25.0,,,10005,25,,,,,10003.5,-180.0
504,-1,25200,KELP,2023,1,2022.0,24.0,,,2025,3,2026.0,25.0,,,2024.0,42.4765625
505,-1,25200,RAINFOREST_RESIN,9996,1,9995.0,24.0,,,9998,5,10004.0,1.0,10005.0,24.0,9997.0,-180.0
506,-1,25300,RAINFOREST_RESIN,9996,2,9995.0,22.0,,,10004,2,10005.0,22.0,,,10000.0,-180.0
507,-1,25300,KELP,2023,4,2022.0,22.0,,,2026,24,,,,,2024.5,42.5390625
508,-1,25400,RAINFOREST_RESIN,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,-180.0
509,-1,25400,KELP,2025,8,2023.0,30.0,,,2026,30,,,,,2025.5,39.34375
510,-1,25500,KELP,2022,21,,,,,2025,21,,,,,2023.5,67.6328125
511,-1,25500,RAINFOREST_RESIN,9996,1,9995.0,20.0,,,9998,6,10002.0,9.0,10004.0,1.0,9997.0,-180.0
512,-1,25600,KELP,2023,31,,,,,2026,23,,,,,2024.5,38.484375
513,-1,25600,RAINFOREST_RESIN,9996,1,9995.0,22.0,,,10002,7,10004.0,1.0,10005.0,22.0,9999.0,-180.0
514,-1,25700,RAINFOREST_RESIN,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,-180.0
515,-1,25700,KELP,2023,32,,,,,2025,6,2026.0,32.0,,,2024.0,31.546875
516,-1,25800,RAINFOREST_RESIN,10002,4,9995.0,24.0,,,10005,24,,,,,10003.5,-180.0
517,-1,25800,KELP,2023,23,,,,,2026,24,,,,,2024.5,23.078125
518,-1,25900,KELP,2023,25,,,,,2026,25,,,,,2024.5,34.3828125
519,-1,25900,RAINFOREST_RESIN,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,-180.0
520,-1,26000,RAINFOREST_RESIN,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,-180.0
521,-1,26000,KELP,2023,22,,,,,2026,29,,,,,2024.5,41.0078125
522,-1,26100,KELP,2023,20,,,,,2026,20,,,,,2024.5,33.359375
